# columns = ['i', 'j', 'weight', 'delay']
41.0	0.0	0.0010413041117765048	2.0
60.0	0.0	0.00043024897806383716	2.0
99.0	0.0	0.0014488821539573684	2.0
24.0	0.0	0.0002487619149381773	2.0
8.0	0.0	0.0012753237175490524	2.0
68.0	0.0	0.0011575794981514068	2.0
23.0	0.0	0.0009553402567857494	2.0
69.0	0.0	0.002055679973011373	2.0
21.0	0.0	0.0009318376032048737	2.0
29.0	0.0	0.00021017295236970573	2.0
12.0	1.0	0.0023065014708485215	2.0
11.0	1.0	0.0021532517596804445	2.0
19.0	1.0	8.499836050949728e-06	2.0
82.0	1.0	0.00040190551200787407	2.0
10.0	1.0	0.00142451686554682	2.0
97.0	1.0	0.002369275442934426	2.0
85.0	1.0	0.0004279683758190514	2.0
92.0	1.0	0.0021828341854822067	2.0
36.0	1.0	0.000975921043729412	2.0
18.0	1.0	0.0010516916546532825	2.0
56.0	2.0	0.0017522258432742502	2.0
84.0	2.0	0.00023598364419982642	2.0
11.0	2.0	0.002104928533255302	2.0
59.0	2.0	0.001444114090192193	2.0
76.0	2.0	0.0014972263443823281	2.0
94.0	2.0	0.00015191114468265736	2.0
41.0	2.0	0.0008150990965029298	2.0
25.0	2.0	3.476645863633027e-05	2.0
87.0	2.0	0.0006378087025077265	2.0
83.0	2.0	0.0002320865188568086	2.0
25.0	3.0	0.0016908736155720283	2.0
14.0	3.0	0.002369858041516343	2.0
73.0	3.0	0.0024286725285704446	2.0
22.0	3.0	0.0013342492996431074	2.0
44.0	3.0	0.00027145285328505464	2.0
30.0	3.0	0.00042338379632704873	2.0
75.0	3.0	0.0020710531193572214	2.0
81.0	3.0	0.0006295854921911109	2.0
2.0	3.0	0.001689581076236433	2.0
13.0	3.0	0.0024406932111610503	2.0
95.0	4.0	0.002336153722272902	2.0
72.0	4.0	0.0013035260238705671	2.0
45.0	4.0	0.00232695734854255	2.0
21.0	4.0	0.002129662921816198	2.0
52.0	4.0	7.968479438556054e-05	2.0
51.0	4.0	0.0004905608735635811	2.0
5.0	4.0	0.0011368178382052576	2.0
31.0	4.0	0.001437933947798091	2.0
70.0	4.0	0.0016578150970442736	2.0
88.0	4.0	0.0009533215604853743	2.0
6.0	5.0	0.0008101355594141072	2.0
26.0	5.0	0.0005933414208014162	2.0
37.0	5.0	0.000183102895258076	2.0
93.0	5.0	0.001930658686241852	2.0
49.0	5.0	0.0006582191019039813	2.0
89.0	5.0	0.001308497089804622	2.0
15.0	5.0	0.0023481078776839766	2.0
0.0	5.0	0.0013938937967137694	2.0
3.0	5.0	0.0006105352451379861	2.0
98.0	5.0	6.804256354270344e-05	2.0
5.0	6.0	0.0012560226557174381	2.0
47.0	6.0	0.0009225310250761423	2.0
49.0	6.0	0.0015733491999379116	2.0
51.0	6.0	0.0010284861085920855	2.0
93.0	6.0	0.0005343187732536322	2.0
11.0	6.0	0.001423475299221033	2.0
33.0	6.0	0.0011587741055074316	2.0
75.0	6.0	0.0012756536867310955	2.0
23.0	6.0	0.0003628067634083859	2.0
78.0	6.0	0.00033104285452967535	2.0
4.0	7.0	0.0003344102496932844	2.0
82.0	7.0	0.0006581838385640409	2.0
24.0	7.0	0.0019450125657765897	2.0
42.0	7.0	0.002283853759756843	2.0
3.0	7.0	0.0015647382942516914	2.0
40.0	7.0	0.002028806789767162	2.0
56.0	7.0	0.0011673611101732184	2.0
20.0	7.0	0.0019038846396326997	2.0
69.0	7.0	0.00045410751624370055	2.0
23.0	7.0	0.00246645667305485	2.0
81.0	8.0	0.0010104555851747877	2.0
12.0	8.0	0.0021442423153162234	2.0
22.0	8.0	0.0015827777441642496	2.0
58.0	8.0	0.0004875669260834534	2.0
86.0	8.0	0.0007467728620134206	2.0
51.0	8.0	0.0004834755269844257	2.0
53.0	8.0	0.001206164377808846	2.0
30.0	8.0	0.0009421288025797769	2.0
19.0	8.0	0.0009597514750267928	2.0
99.0	8.0	0.0019493088073267802	2.0
26.0	9.0	0.00024675990495894804	2.0
56.0	9.0	0.0006256085203208317	2.0
44.0	9.0	0.0017189415028259869	2.0
88.0	9.0	0.0012581614702960149	2.0
19.0	9.0	0.002189222648303279	2.0
